Nivel_agua,Nivel_total
0.48089053803339515,0.7588126159554731
0.785899814471243,0.785899814471243
0.036734693877551024,0.036734693877551024
0.3131725417439703,0.5717996289424861
0.05528756957328385,0.05528756957328385
0.2530612244897959,0.4760667903525046
0.23636363636363633,0.574025974025974
0.9209647495361781,0.9209647495361781
0.09536178107606677,0.4371057513914656
0.05528756957328385,0.05528756957328385
0.486456400742115,0.6504638218923934
0.02782931354359925,0.02782931354359925
0.48089053803339515,0.7588126159554731
0.4445269016697588,0.4445269016697588
0.6690166975881262,0.6690166975881262
0.7651205936920222,0.7651205936920222
0.411873840445269,0.77291280148423
0.09536178107606677,0.4371057513914656
0.0549165120593692,0.0549165120593692
0.7087198515769945,0.7087198515769945
0.411873840445269,0.77291280148423
0.2530612244897959,0.4760667903525046
0.6571428571428571,0.7714285714285715
0.7833024118738404,0.7833024118738404
0.45343228200371055,0.45343228200371055
0.2530612244897959,0.4760667903525046
0.8868274582560297,0.8868274582560297
0.26567717996289425,0.47643784786641924
0.7721706864564007,0.7721706864564007
0.3038961038961039,0.6608534322820038
0.7087198515769945,0.7087198515769945
0.411873840445269,0.77291280148423
0.26567717996289425,0.47643784786641924
0.979591836734694,0.979591836734694
0.23636363636363633,0.574025974025974
0.7721706864564007,0.7721706864564007
0.4419294990723562,0.4419294990723562
0.99443413729128,0.99443413729128
0.32541743970315395,0.32541743970315395
0.33172541743970313,0.33172541743970313
0.00890538033395176,0.00890538033395176
0.26567717996289425,0.47643784786641924
0.20816326530612242,0.5528756957328386
0.0549165120593692,0.0549165120593692
0.41669758812615953,0.6794063079777366
0.48089053803339515,0.7588126159554731
0.09536178107606677,0.4371057513914656
0.6341372912801484,0.9343228200371058
0.23636363636363633,0.574025974025974
0.009276437847866421,0.009276437847866421
0.4419294990723562,0.4419294990723562
0.9209647495361781,0.9209647495361781
0.02782931354359925,0.02782931354359925
0.04601113172541744,0.04601113172541744
0.5747680890538034,0.7955473098330241
0.02782931354359925,0.02782931354359925
0.2530612244897959,0.4760667903525046
0.09536178107606677,0.4371057513914656
0.798886827458256,0.92430426716141
0.48089053803339515,0.7588126159554731
0.0549165120593692,0.0549165120593692
0.3038961038961039,0.6608534322820038
0.23636363636363633,0.574025974025974
0.02782931354359925,0.02782931354359925
0.3131725417439703,0.5717996289424861
0.8838589981447125,0.8838589981447125
0.41669758812615953,0.6794063079777366
0.3038961038961039,0.6608534322820038
0.09536178107606677,0.4371057513914656
0.00890538033395176,0.00890538033395176
0.6452690166975882,0.6452690166975882
0.6341372912801484,0.9343228200371058
0.26567717996289425,0.47643784786641924
0.486456400742115,0.6504638218923934
0.4753246753246753,0.4753246753246753
0.16734693877551018,0.4048237476808905
0.8868274582560297,0.8868274582560297
0.6571428571428571,0.7714285714285715
0.7706864564007422,0.7706864564007422
0.798886827458256,0.92430426716141
0.872356215213358,0.872356215213358
0.09536178107606677,0.4371057513914656
0.486456400742115,0.6504638218923934
0.411873840445269,0.77291280148423
0.09536178107606677,0.4371057513914656
0.26567717996289425,0.47643784786641924
0.26567717996289425,0.47643784786641924
0.16734693877551018,0.4048237476808905
0.26567717996289425,0.47643784786641924
0.16734693877551018,0.4048237476808905
0.7721706864564007,0.7721706864564007
0.3602968460111317,0.7083487940630798
0.8883116883116883,0.8883116883116883
0.6571428571428571,0.7714285714285715
0.4426716141001855,0.4426716141001855
0.486456400742115,0.6504638218923934
0.6018552875695733,0.6018552875695733
0.5176252319109462,0.5176252319109462
0.48089053803339515,0.7588126159554731
0.2530612244897959,0.4760667903525046
0.26567717996289425,0.47643784786641924
0.26567717996289425,0.47643784786641924
0.5176252319109462,0.5176252319109462
0.01818181818181818,0.01818181818181818
0.7706864564007422,0.7706864564007422
0.16734693877551018,0.4048237476808905
0.7721706864564007,0.7721706864564007
0.6274582560296846,0.6274582560296846
0.486456400742115,0.6504638218923934
0.7769944341372913,0.7769944341372913
0.036734693877551024,0.036734693877551024
0.20816326530612242,0.5528756957328386
0.2530612244897959,0.4760667903525046
0.7769944341372913,0.7769944341372913
0.00890538033395176,0.00890538033395176
0.6085343228200372,0.6085343228200372
0.7706864564007422,0.7706864564007422
0.09536178107606677,0.4371057513914656
0.798886827458256,0.92430426716141
0.6597402597402597,0.6597402597402597
0.3038961038961039,0.6608534322820038
0.26567717996289425,0.47643784786641924
0.99443413729128,0.99443413729128
0.7833024118738404,0.7833024118738404
0.3706864564007421,0.5836734693877551
0.7651205936920222,0.7651205936920222
0.26567717996289425,0.47643784786641924
0.6571428571428571,0.7714285714285715
0.6571428571428571,0.7714285714285715
0.7706864564007422,0.7706864564007422
0.26567717996289425,0.47643784786641924
0.5176252319109462,0.5176252319109462
0.798886827458256,0.92430426716141
0.6571428571428571,0.7714285714285715
0.26567717996289425,0.47643784786641924
0.5202226345083488,0.8842300556586271
0.2530612244897959,0.4760667903525046
0.3706864564007421,0.5836734693877551
0.02782931354359925,0.02782931354359925
0.5280148423005566,0.5280148423005566
0.05528756957328385,0.05528756957328385
0.27495361781076066,0.5269016697588127
0.036734693877551024,0.036734693877551024
0.33172541743970313,0.33172541743970313
0.3131725417439703,0.5717996289424861
0.09536178107606677,0.4371057513914656
0.798886827458256,0.92430426716141
0.6571428571428571,0.7714285714285715
0.7948051948051948,0.7948051948051948
0.3706864564007421,0.5836734693877551
0.23636363636363633,0.574025974025974
0.872356215213358,0.872356215213358
0.04601113172541744,0.04601113172541744
0.6571428571428571,0.7714285714285715
0.99443413729128,0.99443413729128
0.48089053803339515,0.7588126159554731
0.26567717996289425,0.47643784786641924
0.486456400742115,0.6504638218923934
0.036734693877551024,0.036734693877551024
0.6645640074211503,0.6645640074211503
0.5202226345083488,0.8842300556586271
0.02782931354359925,0.02782931354359925
0.6571428571428571,0.7714285714285715
0.2530612244897959,0.4760667903525046
0.6571428571428571,0.7714285714285715
0.6018552875695733,0.6018552875695733
0.04601113172541744,0.04601113172541744
0.036734693877551024,0.036734693877551024
0.6645640074211503,0.6645640074211503
0.798886827458256,0.92430426716141
0.4419294990723562,0.4419294990723562
0.411873840445269,0.77291280148423
0.4831168831168831,0.7020408163265306
0.7851576994434137,0.7851576994434137
0.4330241187384044,0.4330241187384044
0.7721706864564007,0.7721706864564007
0.486456400742115,0.6504638218923934
0.798886827458256,0.92430426716141
0.2530612244897959,0.4760667903525046
0.5280148423005566,0.5280148423005566
0.27495361781076066,0.5269016697588127
0.486456400742115,0.6504638218923934
0.5202226345083488,0.8842300556586271
0.6571428571428571,0.7714285714285715
0.8838589981447125,0.8838589981447125
0.7012987012987013,0.7012987012987013
0.26567717996289425,0.47643784786641924
0.33172541743970313,0.33172541743970313
0.4805194805194805,0.4805194805194805
0.4426716141001855,0.4426716141001855
0.7833024118738404,0.7833024118738404
0.09536178107606677,0.4371057513914656
0.798886827458256,0.92430426716141
0.20816326530612242,0.5528756957328386
0.4445269016697588,0.4445269016697588
0.5202226345083488,0.8842300556586271
0.6608534322820038,0.6608534322820038
0.16734693877551018,0.4048237476808905
0.036734693877551024,0.036734693877551024
0.04601113172541744,0.04601113172541744
0.04601113172541744,0.04601113172541744
0.7706864564007422,0.7706864564007422
0.6018552875695733,0.6018552875695733
0.41669758812615953,0.6794063079777366
0.02782931354359925,0.02782931354359925
0.16734693877551018,0.4048237476808905
0.6571428571428571,0.7714285714285715
0.41669758812615953,0.6794063079777366
0.09536178107606677,0.4371057513914656
0.09536178107606677,0.4371057513914656
0.3038961038961039,0.6608534322820038
0.3131725417439703,0.5717996289424861
0.411873840445269,0.77291280148423
0.0,0.0
0.486456400742115,0.6504638218923934
0.6452690166975882,0.6452690166975882
0.5202226345083488,0.8842300556586271
0.6608534322820038,0.6608534322820038
0.6571428571428571,0.7714285714285715
0.32541743970315395,0.32541743970315395
0.3038961038961039,0.6608534322820038
0.3038961038961039,0.6608534322820038
0.26567717996289425,0.47643784786641924
0.48089053803339515,0.7588126159554731
0.41669758812615953,0.6794063079777366
0.3131725417439703,0.5717996289424861
0.036734693877551024,0.036734693877551024
0.6274582560296846,0.6274582560296846
0.2530612244897959,0.4760667903525046
0.26567717996289425,0.47643784786641924
0.26567717996289425,0.47643784786641924
0.036734693877551024,0.036734693877551024
0.3131725417439703,0.5717996289424861
0.26567717996289425,0.47643784786641924
0.26567717996289425,0.47643784786641924
0.09536178107606677,0.4371057513914656
0.798886827458256,0.92430426716141
0.01818181818181818,0.01818181818181818
0.6571428571428571,0.7714285714285715
0.3602968460111317,0.7083487940630798
0.7777365491651206,0.7777365491651206
0.3038961038961039,0.6608534322820038
0.6645640074211503,0.6645640074211503
0.7706864564007422,0.7706864564007422
0.26567717996289425,0.47643784786641924
0.3706864564007421,0.5836734693877551
0.2530612244897959,0.4760667903525046
0.14211502782931354,0.3862708719851577
0.8868274582560297,0.8868274582560297
0.5202226345083488,0.8842300556586271
0.7706864564007422,0.7706864564007422
0.00890538033395176,0.00890538033395176
0.3038961038961039,0.6608534322820038
0.2530612244897959,0.4760667903525046
0.05528756957328385,0.05528756957328385
0.411873840445269,0.77291280148423
0.798886827458256,0.92430426716141
0.036734693877551024,0.036734693877551024
0.23636363636363633,0.574025974025974
0.3131725417439703,0.5717996289424861
0.2530612244897959,0.4760667903525046
0.7651205936920222,0.7651205936920222
0.6085343228200372,0.6085343228200372
0.3131725417439703,0.5717996289424861
0.7087198515769945,0.7087198515769945
0.4946196660482374,0.4946196660482374
0.2530612244897959,0.4760667903525046
0.6274582560296846,0.6274582560296846
0.2530612244897959,0.4760667903525046
0.411873840445269,0.77291280148423
0.26567717996289425,0.47643784786641924
0.7721706864564007,0.7721706864564007
0.99443413729128,0.99443413729128
0.4419294990723562,0.4419294990723562
0.6645640074211503,0.6645640074211503
0.02782931354359925,0.02782931354359925
0.3131725417439703,0.5717996289424861
0.00890538033395176,0.00890538033395176
0.486456400742115,0.6504638218923934
0.7721706864564007,0.7721706864564007
0.872356215213358,0.872356215213358
0.7769944341372913,0.7769944341372913
0.5476808905380334,0.5476808905380334
0.798886827458256,0.92430426716141
0.27495361781076066,0.5269016697588127
0.5476808905380334,0.5476808905380334
0.6571428571428571,0.7714285714285715
0.036734693877551024,0.036734693877551024
0.7769944341372913,0.7769944341372913
0.23636363636363633,0.574025974025974
0.05528756957328385,0.05528756957328385
0.7706864564007422,0.7706864564007422
0.2530612244897959,0.4760667903525046
0.3038961038961039,0.6608534322820038
0.26567717996289425,0.47643784786641924
0.01818181818181818,0.01818181818181818
0.41669758812615953,0.6794063079777366
0.06456400742115029,0.06456400742115029
0.6608534322820038,0.6608534322820038
0.26567717996289425,0.47643784786641924
0.99443413729128,0.99443413729128
0.5176252319109462,0.5176252319109462
0.6571428571428571,0.7714285714285715
0.036734693877551024,0.036734693877551024
0.6274582560296846,0.6274582560296846
0.04601113172541744,0.04601113172541744
0.7706864564007422,0.7706864564007422
0.9209647495361781,0.9209647495361781
0.06456400742115029,0.06456400742115029
0.5202226345083488,0.8842300556586271
0.4831168831168831,0.7020408163265306
0.23636363636363633,0.574025974025974
0.4786641929499072,0.4786641929499072
0.036734693877551024,0.036734693877551024
0.26567717996289425,0.47643784786641924
0.7777365491651206,0.7777365491651206
0.411873840445269,0.77291280148423
0.34100185528756954,0.34100185528756954
0.4831168831168831,0.7020408163265306
0.48089053803339515,0.7588126159554731
0.8883116883116883,0.8883116883116883
0.23636363636363633,0.574025974025974
0.6307977736549165,0.6307977736549165
0.6274582560296846,0.6274582560296846
0.3038961038961039,0.6608534322820038
0.6393320964749536,0.6393320964749536
0.7087198515769945,0.7087198515769945
0.26567717996289425,0.47643784786641924
0.7012987012987013,0.7012987012987013
0.14211502782931354,0.3862708719851577
0.3038961038961039,0.6608534322820038
0.26567717996289425,0.47643784786641924
0.45343228200371055,0.45343228200371055
0.6571428571428571,0.7714285714285715
0.04601113172541744,0.04601113172541744
0.14211502782931354,0.3862708719851577
0.3038961038961039,0.6608534322820038
0.411873840445269,0.77291280148423
0.3038961038961039,0.6608534322820038
0.23636363636363633,0.574025974025974
0.3131725417439703,0.5717996289424861
0.02782931354359925,0.02782931354359925
0.2530612244897959,0.4760667903525046
0.26567717996289425,0.47643784786641924
0.27495361781076066,0.5269016697588127
0.3038961038961039,0.6608534322820038
0.09536178107606677,0.4371057513914656
0.01818181818181818,0.01818181818181818
0.27495361781076066,0.5269016697588127
0.798886827458256,0.92430426716141
0.6645640074211503,0.6645640074211503
0.486456400742115,0.6504638218923934
0.26567717996289425,0.47643784786641924
0.7833024118738404,0.7833024118738404
0.6018552875695733,0.6018552875695733
0.20816326530612242,0.5528756957328386
0.009276437847866421,0.009276437847866421
0.411873840445269,0.77291280148423
0.6571428571428571,0.7714285714285715
0.02782931354359925,0.02782931354359925
0.2530612244897959,0.4760667903525046
0.5280148423005566,0.5280148423005566
0.5747680890538034,0.7955473098330241
0.411873840445269,0.77291280148423
0.4426716141001855,0.4426716141001855
1.0,1.0
0.6571428571428571,0.7714285714285715
0.2530612244897959,0.4760667903525046
0.7721706864564007,0.7721706864564007
0.6571428571428571,0.7714285714285715
0.5476808905380334,0.5476808905380334
0.02782931354359925,0.02782931354359925
0.06456400742115029,0.06456400742115029
0.23636363636363633,0.574025974025974
0.3706864564007421,0.5836734693877551
0.26567717996289425,0.47643784786641924
0.6341372912801484,0.9343228200371058
0.036734693877551024,0.036734693877551024
0.6645640074211503,0.6645640074211503
0.8838589981447125,0.8838589981447125
0.3038961038961039,0.6608534322820038
0.2530612244897959,0.4760667903525046
0.09536178107606677,0.4371057513914656
0.20816326530612242,0.5528756957328386
0.3706864564007421,0.5836734693877551
0.14211502782931354,0.3862708719851577
0.486456400742115,0.6504638218923934
0.99443413729128,0.99443413729128
0.8868274582560297,0.8868274582560297
0.48089053803339515,0.7588126159554731
0.5543599257884972,0.5543599257884972
0.6018552875695733,0.6018552875695733
0.6341372912801484,0.9343228200371058
0.9209647495361781,0.9209647495361781
0.486456400742115,0.6504638218923934
0.04601113172541744,0.04601113172541744
0.99443413729128,0.99443413729128
0.798886827458256,0.92430426716141
0.32541743970315395,0.32541743970315395
0.5543599257884972,0.5543599257884972
0.9291280148423006,0.9291280148423006
0.26567717996289425,0.47643784786641924
0.48089053803339515,0.7588126159554731
0.6608534322820038,0.6608534322820038
0.7851576994434137,0.7851576994434137
0.6571428571428571,0.7714285714285715
0.48089053803339515,0.7588126159554731
0.6645640074211503,0.6645640074211503
0.32541743970315395,0.32541743970315395
0.411873840445269,0.77291280148423
0.20816326530612242,0.5528756957328386
0.4831168831168831,0.7020408163265306
0.23636363636363633,0.574025974025974
0.2530612244897959,0.4760667903525046
0.3038961038961039,0.6608534322820038
0.01818181818181818,0.01818181818181818
0.2530612244897959,0.4760667903525046
0.979591836734694,0.979591836734694
0.99443413729128,0.99443413729128
0.4946196660482374,0.4946196660482374
0.2530612244897959,0.4760667903525046
0.6018552875695733,0.6018552875695733
0.486456400742115,0.6504638218923934
0.7087198515769945,0.7087198515769945
0.9209647495361781,0.9209647495361781
0.3038961038961039,0.6608534322820038
0.41669758812615953,0.6794063079777366
0.02782931354359925,0.02782931354359925
0.26567717996289425,0.47643784786641924
0.14211502782931354,0.3862708719851577
0.6571428571428571,0.7714285714285715
0.486456400742115,0.6504638218923934
0.6341372912801484,0.9343228200371058
0.036734693877551024,0.036734693877551024
0.32541743970315395,0.32541743970315395
0.7833024118738404,0.7833024118738404
0.4445269016697588,0.4445269016697588
0.7706864564007422,0.7706864564007422
0.6645640074211503,0.6645640074211503
0.798886827458256,0.92430426716141
0.3038961038961039,0.6608534322820038
0.4330241187384044,0.4330241187384044
0.6274582560296846,0.6274582560296846
0.16734693877551018,0.4048237476808905
0.48089053803339515,0.7588126159554731
0.26567717996289425,0.47643784786641924
0.5499072356215213,0.5499072356215213
0.26567717996289425,0.47643784786641924
0.3602968460111317,0.7083487940630798
0.05528756957328385,0.05528756957328385
0.798886827458256,0.92430426716141
0.6341372912801484,0.9343228200371058
0.7948051948051948,0.7948051948051948
0.979591836734694,0.979591836734694
0.6307977736549165,0.6307977736549165
0.4445269016697588,0.4445269016697588
0.7833024118738404,0.7833024118738404
0.41669758812615953,0.6794063079777366
0.798886827458256,0.92430426716141
0.0,0.0
0.2530612244897959,0.4760667903525046
0.6307977736549165,0.6307977736549165
0.411873840445269,0.77291280148423
0.3131725417439703,0.5717996289424861
0.26567717996289425,0.47643784786641924
0.2530612244897959,0.4760667903525046
0.0,0.0
0.33172541743970313,0.33172541743970313
0.32133580705009274,0.32133580705009274
0.798886827458256,0.92430426716141
0.411873840445269,0.77291280148423
0.09536178107606677,0.4371057513914656
0.00890538033395176,0.00890538033395176
0.3131725417439703,0.5717996289424861
0.33172541743970313,0.33172541743970313
0.26567717996289425,0.47643784786641924
0.6608534322820038,0.6608534322820038
0.3602968460111317,0.7083487940630798
0.26567717996289425,0.47643784786641924
0.02782931354359925,0.02782931354359925
0.872356215213358,0.872356215213358
0.7012987012987013,0.7012987012987013
0.5543599257884972,0.5543599257884972
0.6393320964749536,0.6393320964749536
0.798886827458256,0.92430426716141
0.09536178107606677,0.4371057513914656
0.6571428571428571,0.7714285714285715
0.036734693877551024,0.036734693877551024
0.04601113172541744,0.04601113172541744
0.7833024118738404,0.7833024118738404
0.036734693877551024,0.036734693877551024
0.4445269016697588,0.4445269016697588
0.6085343228200372,0.6085343228200372
0.3038961038961039,0.6608534322820038
0.6571428571428571,0.7714285714285715
0.4445269016697588,0.4445269016697588
0.0549165120593692,0.0549165120593692
0.5202226345083488,0.8842300556586271
0.486456400742115,0.6504638218923934
0.26567717996289425,0.47643784786641924
0.411873840445269,0.77291280148423
0.01818181818181818,0.01818181818181818
0.3038961038961039,0.6608534322820038
0.27495361781076066,0.5269016697588127
0.5176252319109462,0.5176252319109462
0.5202226345083488,0.8842300556586271
0.6085343228200372,0.6085343228200372
0.5202226345083488,0.8842300556586271
0.798886827458256,0.92430426716141
0.798886827458256,0.92430426716141
0.48089053803339515,0.7588126159554731
0.04601113172541744,0.04601113172541744
0.32133580705009274,0.32133580705009274
0.798886827458256,0.92430426716141
0.26567717996289425,0.47643784786641924
0.7777365491651206,0.7777365491651206
0.7012987012987013,0.7012987012987013
0.009276437847866421,0.009276437847866421
0.7706864564007422,0.7706864564007422
0.036734693877551024,0.036734693877551024
0.3038961038961039,0.6608534322820038
0.41669758812615953,0.6794063079777366
0.411873840445269,0.77291280148423
0.7948051948051948,0.7948051948051948
0.48089053803339515,0.7588126159554731
0.8838589981447125,0.8838589981447125
0.5280148423005566,0.5280148423005566
0.798886827458256,0.92430426716141
0.3706864564007421,0.5836734693877551
0.09536178107606677,0.4371057513914656
0.02782931354359925,0.02782931354359925
0.05528756957328385,0.05528756957328385
0.3038961038961039,0.6608534322820038
0.6571428571428571,0.7714285714285715
0.6341372912801484,0.9343228200371058
0.2530612244897959,0.4760667903525046
0.4831168831168831,0.7020408163265306
0.48089053803339515,0.7588126159554731
0.14211502782931354,0.3862708719851577
0.05528756957328385,0.05528756957328385
0.01818181818181818,0.01818181818181818
0.00890538033395176,0.00890538033395176
0.411873840445269,0.77291280148423
0.798886827458256,0.92430426716141
0.6341372912801484,0.9343228200371058
0.3038961038961039,0.6608534322820038
0.8942486085343229,0.8942486085343229
0.8868274582560297,0.8868274582560297
0.7948051948051948,0.7948051948051948
0.798886827458256,0.92430426716141
0.26567717996289425,0.47643784786641924
0.0,0.0
1.0,1.0
0.02782931354359925,0.02782931354359925
0.48089053803339515,0.7588126159554731
0.486456400742115,0.6504638218923934
0.0549165120593692,0.0549165120593692
0.04601113172541744,0.04601113172541744
0.6571428571428571,0.7714285714285715
0.6645640074211503,0.6645640074211503
0.6597402597402597,0.6597402597402597
0.16734693877551018,0.4048237476808905
0.3038961038961039,0.6608534322820038
0.6645640074211503,0.6645640074211503
0.23636363636363633,0.574025974025974
0.26567717996289425,0.47643784786641924
0.5202226345083488,0.8842300556586271
0.26567717996289425,0.47643784786641924
0.00890538033395176,0.00890538033395176
0.41669758812615953,0.6794063079777366
0.32541743970315395,0.32541743970315395
0.5747680890538034,0.7955473098330241
0.5747680890538034,0.7955473098330241
0.23636363636363633,0.574025974025974
0.01818181818181818,0.01818181818181818
0.2530612244897959,0.4760667903525046
0.4805194805194805,0.4805194805194805
0.41669758812615953,0.6794063079777366
0.3131725417439703,0.5717996289424861
0.6341372912801484,0.9343228200371058
0.411873840445269,0.77291280148423
0.5202226345083488,0.8842300556586271
0.48089053803339515,0.7588126159554731
0.27495361781076066,0.5269016697588127
0.26567717996289425,0.47643784786641924
0.32133580705009274,0.32133580705009274
0.20816326530612242,0.5528756957328386
0.6452690166975882,0.6452690166975882
0.7769944341372913,0.7769944341372913
0.411873840445269,0.77291280148423
0.486456400742115,0.6504638218923934
0.3038961038961039,0.6608534322820038
0.02782931354359925,0.02782931354359925
0.41669758812615953,0.6794063079777366
0.14211502782931354,0.3862708719851577
0.01818181818181818,0.01818181818181818
0.32133580705009274,0.32133580705009274
0.2530612244897959,0.4760667903525046
0.5476808905380334,0.5476808905380334
0.3602968460111317,0.7083487940630798
0.7651205936920222,0.7651205936920222
0.27495361781076066,0.5269016697588127
0.7833024118738404,0.7833024118738404
0.05528756957328385,0.05528756957328385
0.5606679035250464,0.5606679035250464
0.14211502782931354,0.3862708719851577
0.48089053803339515,0.7588126159554731
0.7851576994434137,0.7851576994434137
0.2530612244897959,0.4760667903525046
0.06456400742115029,0.06456400742115029
0.26567717996289425,0.47643784786641924
0.5280148423005566,0.5280148423005566
0.5543599257884972,0.5543599257884972
0.5747680890538034,0.7955473098330241
0.2530612244897959,0.4760667903525046
0.5499072356215213,0.5499072356215213
0.036734693877551024,0.036734693877551024
0.798886827458256,0.92430426716141
0.036734693877551024,0.036734693877551024
0.26567717996289425,0.47643784786641924
0.0,0.0
0.6274582560296846,0.6274582560296846
0.2530612244897959,0.4760667903525046
0.6690166975881262,0.6690166975881262
0.09536178107606677,0.4371057513914656
0.2530612244897959,0.4760667903525046
0.02782931354359925,0.02782931354359925
0.27495361781076066,0.5269016697588127
0.036734693877551024,0.036734693877551024
0.5202226345083488,0.8842300556586271
0.32133580705009274,0.32133580705009274
0.7087198515769945,0.7087198515769945
0.8883116883116883,0.8883116883116883
0.26567717996289425,0.47643784786641924
0.798886827458256,0.92430426716141
0.26567717996289425,0.47643784786641924
0.2530612244897959,0.4760667903525046
0.0,0.0
0.6341372912801484,0.9343228200371058
0.7012987012987013,0.7012987012987013
0.3038961038961039,0.6608534322820038
0.486456400742115,0.6504638218923934
0.3131725417439703,0.5717996289424861
0.785899814471243,0.785899814471243
0.26567717996289425,0.47643784786641924
0.26567717996289425,0.47643784786641924
0.02782931354359925,0.02782931354359925
0.036734693877551024,0.036734693877551024
0.2530612244897959,0.4760667903525046
0.3706864564007421,0.5836734693877551
0.26567717996289425,0.47643784786641924
0.04601113172541744,0.04601113172541744
0.14211502782931354,0.3862708719851577
0.09536178107606677,0.4371057513914656
0.411873840445269,0.77291280148423
0.7706864564007422,0.7706864564007422
0.5202226345083488,0.8842300556586271
0.3706864564007421,0.5836734693877551
0.798886827458256,0.92430426716141
0.00890538033395176,0.00890538033395176
0.23636363636363633,0.574025974025974
0.5606679035250464,0.5606679035250464
0.798886827458256,0.92430426716141
0.3602968460111317,0.7083487940630798
0.02782931354359925,0.02782931354359925
0.3602968460111317,0.7083487940630798
0.7087198515769945,0.7087198515769945
0.7012987012987013,0.7012987012987013
0.6274582560296846,0.6274582560296846
0.8838589981447125,0.8838589981447125
0.2530612244897959,0.4760667903525046
0.2530612244897959,0.4760667903525046
0.02782931354359925,0.02782931354359925
0.6608534322820038,0.6608534322820038
0.2530612244897959,0.4760667903525046
0.798886827458256,0.92430426716141
0.3131725417439703,0.5717996289424861
0.009276437847866421,0.009276437847866421
0.3038961038961039,0.6608534322820038
0.6571428571428571,0.7714285714285715
0.20816326530612242,0.5528756957328386
0.036734693877551024,0.036734693877551024
0.6018552875695733,0.6018552875695733
0.01818181818181818,0.01818181818181818
0.14211502782931354,0.3862708719851577
0.02782931354359925,0.02782931354359925
0.6307977736549165,0.6307977736549165
0.6571428571428571,0.7714285714285715
0.8838589981447125,0.8838589981447125
0.5606679035250464,0.5606679035250464
0.036734693877551024,0.036734693877551024
0.26567717996289425,0.47643784786641924
0.9291280148423006,0.9291280148423006
0.486456400742115,0.6504638218923934
0.7769944341372913,0.7769944341372913
0.6341372912801484,0.9343228200371058
0.486456400742115,0.6504638218923934
0.9209647495361781,0.9209647495361781
0.6085343228200372,0.6085343228200372
0.26567717996289425,0.47643784786641924
0.02782931354359925,0.02782931354359925
0.785899814471243,0.785899814471243
0.979591836734694,0.979591836734694
0.33172541743970313,0.33172541743970313
0.04601113172541744,0.04601113172541744
0.6571428571428571,0.7714285714285715
0.798886827458256,0.92430426716141
0.486456400742115,0.6504638218923934
0.23636363636363633,0.574025974025974
0.23636363636363633,0.574025974025974
0.3706864564007421,0.5836734693877551
0.872356215213358,0.872356215213358
0.14211502782931354,0.3862708719851577
0.09536178107606677,0.4371057513914656
0.3602968460111317,0.7083487940630798
0.04601113172541744,0.04601113172541744
0.411873840445269,0.77291280148423
0.26567717996289425,0.47643784786641924
0.6571428571428571,0.7714285714285715
0.5202226345083488,0.8842300556586271
0.48089053803339515,0.7588126159554731
0.27495361781076066,0.5269016697588127
0.23636363636363633,0.574025974025974
0.785899814471243,0.785899814471243
0.48089053803339515,0.7588126159554731
0.23636363636363633,0.574025974025974
0.7833024118738404,0.7833024118738404
0.01818181818181818,0.01818181818181818
0.04601113172541744,0.04601113172541744
0.6571428571428571,0.7714285714285715
0.9209647495361781,0.9209647495361781
0.6018552875695733,0.6018552875695733
0.0,0.0
0.6571428571428571,0.7714285714285715
0.2530612244897959,0.4760667903525046
0.9020408163265307,0.9020408163265307
0.5202226345083488,0.8842300556586271
0.20816326530612242,0.5528756957328386
0.4946196660482374,0.4946196660482374
0.41669758812615953,0.6794063079777366
0.4831168831168831,0.7020408163265306
0.3038961038961039,0.6608534322820038
0.872356215213358,0.872356215213358
0.5280148423005566,0.5280148423005566
0.7012987012987013,0.7012987012987013
0.6645640074211503,0.6645640074211503
0.5176252319109462,0.5176252319109462
0.7087198515769945,0.7087198515769945
0.5280148423005566,0.5280148423005566
0.14211502782931354,0.3862708719851577
0.7706864564007422,0.7706864564007422
0.4371057513914656,0.4371057513914656
0.872356215213358,0.872356215213358
0.3038961038961039,0.6608534322820038
0.4371057513914656,0.4371057513914656
0.27495361781076066,0.5269016697588127
0.7769944341372913,0.7769944341372913
0.26567717996289425,0.47643784786641924
0.5747680890538034,0.7955473098330241
0.2530612244897959,0.4760667903525046
0.872356215213358,0.872356215213358
0.9209647495361781,0.9209647495361781
0.7706864564007422,0.7706864564007422
0.0549165120593692,0.0549165120593692
0.48089053803339515,0.7588126159554731
0.3706864564007421,0.5836734693877551
0.4805194805194805,0.4805194805194805
0.9209647495361781,0.9209647495361781
0.27495361781076066,0.5269016697588127
1.0,1.0
0.06456400742115029,0.06456400742115029
0.785899814471243,0.785899814471243
0.3038961038961039,0.6608534322820038
0.06456400742115029,0.06456400742115029
0.01818181818181818,0.01818181818181818
0.23636363636363633,0.574025974025974
0.34100185528756954,0.34100185528756954
0.26567717996289425,0.47643784786641924
0.26567717996289425,0.47643784786641924
0.6571428571428571,0.7714285714285715
0.5499072356215213,0.5499072356215213
0.04601113172541744,0.04601113172541744
0.4753246753246753,0.4753246753246753
0.3269016697588126,0.3269016697588126
0.6452690166975882,0.6452690166975882
0.6452690166975882,0.6452690166975882
0.27495361781076066,0.5269016697588127
0.5499072356215213,0.5499072356215213
0.5202226345083488,0.8842300556586271
0.3038961038961039,0.6608534322820038
0.27495361781076066,0.5269016697588127
0.979591836734694,0.979591836734694
0.2530612244897959,0.4760667903525046
